FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Event Registration,Advanced - 4.25+ - Winners Move Up and Split losers move down and split.,Organized Play Fees (6004),25.0,25.0,0.0,4945245,,DROP IN (FREE Membership - $10 When You Come),2024-11-08T19:00:00,2024-11-08T21:00:00,Court #8,Credit Card,Fee,41906324,2024-11-08T19:01:56.333,2024-12-16T21:48:50.267,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),17.0,17.0,0.0,4010709,940128.0,Basic Membership w. Payment Plan,2024-11-09T09:00:00,2024-11-09T11:00:00,"Court #5, Court #6",Credit Card,Fee,41907371,2024-11-08T19:15:14.773,2024-12-06T08:00:31.15,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),27.0,27.0,0.0,4431993,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T08:00:00,2024-11-09T10:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,41911453,2024-11-08T20:20:59.02,2024-12-16T21:44:55.833,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3669353,1364786.0,The Founders,2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41912758,2024-11-08T20:41:52.5,2024-12-16T21:37:21.033,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5490708,,Basic Membership w. Payment Plan,2024-11-08T19:00:00,2024-11-08T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,41915550,2024-11-08T21:29:56.143,2024-12-16T21:52:45.643,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4242852,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41916253,2024-11-08T21:43:29.547,2024-12-16T21:41:27.867,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4620173,,Basic Membership w. Payment Plan,2024-11-16T21:00:00,2024-11-16T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41919242,2024-11-08T23:03:32.273,2024-12-16T21:46:22.897,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),5.0,5.0,0.0,4309364,1270879.0,Basic Membership w. Payment Plan,2024-11-09T09:00:00,2024-11-09T11:00:00,"Court #5, Court #6",Credit Card,Fee,41921898,2024-11-09T01:07:10.413,2024-12-16T21:43:22.623,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4147219,,Basic Membership w. Payment Plan,2024-11-09T13:00:00,2024-11-09T15:00:00,"Court #3, Court #4",Credit Card,Fee,41924996,2024-11-09T05:03:49.207,2024-12-16T21:39:55.88,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4985188,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41925282,2024-11-09T06:06:40.957,2024-12-16T21:49:06.597,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,5303855,,DROP IN (FREE Membership - $10 When You Come),2024-11-12T20:00:00,2024-11-12T22:00:00,Court #7,Credit Card,Fee,41926238,2024-11-09T07:19:32.89,2024-12-17T15:03:03.85,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491963,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-09T08:00:00,2024-11-09T10:00:00,Court #7,Credit Card,Fee,41927642,2024-11-09T07:58:16.43,2024-12-16T21:52:58.32,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4487536,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T08:00:00,2024-11-09T10:00:00,Court #7,Credit Card,Fee,41927643,2024-11-09T07:58:16.437,2024-12-16T21:45:37.38,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491946,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-09T08:00:00,2024-11-09T10:00:00,Court #7,Credit Card,Fee,41927645,2024-11-09T07:58:16.593,2024-12-16T21:52:49.093,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,4236767,,Sweet & Sour,2024-11-09T08:00:00,2024-11-09T10:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,41929651,2024-11-09T08:34:44.993,2024-12-16T21:41:08.55,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4267986,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41932001,2024-11-09T09:06:45.173,2024-12-16T21:42:11.76,
Event Registration,2.5-3.0  Combined Open Play - Open Play Advanced Beginner - 3.0,Organized Play Fees (6004),17.0,17.0,0.0,3684976,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T09:00:00,2024-11-09T11:00:00,Court #8,Credit Card,Fee,41932350,2024-11-09T09:11:13.1,2024-12-16T21:37:33.653,
Event Registration,2.5-3.0  Combined Open Play - Open Play Advanced Beginner - 3.0,Organized Play Fees (6004),27.0,27.0,0.0,5777322,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T09:00:00,2024-11-09T11:00:00,Court #8,Credit Card,Fee,41932725,2024-11-09T09:16:33.787,2024-12-16T21:56:54.54,
Event Registration,All Levels w/ Challenge Court - All You Can Play - All Levels Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3780420,975865.0,Bread & Butter Annual ($270 + Tax),2024-11-13T17:00:00,2024-11-13T19:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41933489,2024-11-09T09:27:32.927,2024-12-16T21:38:39.767,
Event Registration,All Levels w/ Challenge Court - All You Can Play - All Levels Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3780407,975865.0,Bread & Butter Annual ($270 + Tax),2024-11-13T17:00:00,2024-11-13T19:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41933490,2024-11-09T09:27:32.937,2024-12-16T21:38:39.767,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,3948552,,Basic Membership w. Payment Plan,2024-11-11T19:00:00,2024-11-11T21:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,41934630,2024-11-09T09:45:47.87,2024-12-16T21:39:26.627,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5777468,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:00:00,2024-11-09T11:00:00,Court #4,Credit Card,Fee,41935401,2024-11-09T09:55:15.563,2024-12-16T21:56:58.333,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5777545,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:00:00,2024-11-09T11:00:00,Court #4,Credit Card,Fee,41935403,2024-11-09T09:55:15.613,2024-12-16T21:57:06.39,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5777526,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T10:00:00,2024-11-09T11:00:00,Court #4,Credit Card,Fee,41935404,2024-11-09T09:55:15.64,2024-12-16T21:57:02.753,
Reservation,Reserve Court: Singles,Court Fees (6002),30.0,30.0,0.0,5126698,,Basic Membership w. Payment Plan,2024-11-09T10:00:00,2024-11-09T12:00:00,Court #1,Credit Card,Fee,41943326,2024-11-09T11:34:37.133,2024-12-16T21:49:58.947,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5501187,1364786.0,DROP IN (FREE Membership - $10 When You Come),2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41947067,2024-11-09T12:17:27.35,2024-12-16T21:37:21.033,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),27.0,27.0,0.0,4226482,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T13:00:00,2024-11-09T15:00:00,"Court #3, Court #4",Credit Card,Fee,41948095,2024-11-09T12:30:34.65,2024-12-16T21:40:54.993,
Account Recurring Fee,Recurring Fee - Premier Membership Monthly Payment Plan w. Justin Discount,Membership Sales (6001),533.13,500.0,33.12,3653779,,Premium Founders w/ Payment,2024-11-09T00:00:00,2024-12-08T00:00:00,,Credit Card,Fee,41948231,2024-11-09T12:32:12.057,2024-12-09T16:48:40.433,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4257889,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41956130,2024-11-09T14:06:56.79,2024-12-16T21:41:56.46,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4257805,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41956198,2024-11-09T14:07:53.233,2024-12-06T14:16:45.63,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3681468,,Basic - Founders w/ Payment,2024-11-09T18:30:00,2024-11-09T20:30:00,"Court #7, Court #8",Credit Card,Fee,41956497,2024-11-09T14:12:04.873,2024-12-16T21:37:31.16,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4603991,1461260.0,DROP IN (FREE Membership - $10 When You Come),2024-11-09T18:30:00,2024-11-09T20:30:00,"Court #7, Court #8",Credit Card,Fee,41956498,2024-11-09T14:12:04.903,2024-12-16T21:46:19.83,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4476995,,Sweet & Sour,2024-11-09T18:30:00,2024-11-09T20:30:00,"Court #7, Court #8",Credit Card,Fee,41956500,2024-11-09T14:12:04.973,2024-12-16T21:45:23.327,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4980444,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41957512,2024-11-09T14:26:21.27,2024-12-16T21:49:00.863,
Reservation,Reserve Court: Doubles,Court Fees (6002),40.0,40.0,0.0,4631057,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T08:30:00,2024-11-10T09:30:00,Court #4,Credit Card,Fee,41958200,2024-11-09T14:36:16.837,2024-12-16T21:46:26.08,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4870219,,Basic Membership w. Payment Plan,2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41962289,2024-11-09T15:27:54.06,2024-12-16T21:48:19.193,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4226511,,Sweet & Sour,2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Account Credit,Fee,41967271,2024-11-09T16:35:20.367,2024-12-16T21:40:56.477,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5528241,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41967375,2024-11-09T16:37:04.687,2024-12-16T21:53:53.217,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5717404,,Bread & Butter Annual ($270 + Tax),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41967394,2024-11-09T16:37:23.82,2024-12-16T21:55:26.48,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4985169,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41969562,2024-11-09T17:08:31.483,2024-12-16T21:49:03.83,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4635860,,Basic Membership w. Payment Plan,2024-11-09T21:00:00,2024-11-09T23:59:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41969762,2024-11-09T17:11:55.74,2024-12-16T21:46:29.16,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5727747,1462497.0,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41970238,2024-11-09T17:19:06.07,2024-12-02T13:16:11.97,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5727734,1462497.0,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41970257,2024-11-09T17:19:27.287,2024-12-02T13:16:27.1,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,4336460,,Sweet & Sour,2024-11-12T18:00:00,2024-11-12T20:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,41970963,2024-11-09T17:30:07.55,2024-12-16T21:43:50.637,
Event Registration,All Level Open Play - Weekday - All Levels Open Play,Court Fees (6002),17.0,17.0,0.0,3637292,,Hollys Group,2024-11-19T09:00:00,2024-11-19T11:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41972966,2024-11-09T17:59:03.617,2024-12-16T21:36:26.463,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4656860,,Basic Membership w. Payment Plan,2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41973054,2024-11-09T18:00:15.513,2024-12-16T21:46:48.803,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5781494,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41973552,2024-11-09T18:07:44.58,2024-12-16T21:57:19.837,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4645109,,Basic Membership w. Payment Plan,2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41977501,2024-11-09T19:19:55.447,2024-12-16T21:46:40.43,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4971642,1471975.0,Basic Membership w. Payment Plan,2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41977899,2024-11-09T19:29:40.493,2024-12-16T21:48:53.647,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4104596,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T12:00:00,2024-11-10T14:00:00,Court #1,Credit Card,Fee,41978246,2024-11-09T19:38:36.65,2024-12-16T21:39:42.323,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4842075,,Basic Membership w. Payment Plan,2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41980404,2024-11-09T20:27:40.547,2024-12-07T12:10:24.467,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5782280,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T17:00:00,2024-11-09T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,41980511,2024-11-09T20:30:17.407,2024-12-16T21:57:23.343,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),5.0,5.0,0.0,3635583,,Basic - Founders w/ Payment,2024-11-10T09:00:00,2024-11-10T11:00:00,Court #5,Credit Card,Fee,41980704,2024-11-09T20:34:28.183,2024-12-16T21:36:20.027,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,3633785,1983047.0,Basic - Founders w/ Payment,2024-11-10T08:00:00,2024-11-10T10:00:00,"Court #1, Court #2",Credit Card,Fee,41980752,2024-11-09T20:35:27.877,2024-12-16T21:36:18.097,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,3673441,,Premium - Founders ,2024-11-10T08:00:00,2024-11-10T10:00:00,"Court #1, Court #2",Credit Card,Fee,41980753,2024-11-09T20:35:28.08,2024-12-16T21:37:23.873,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,4390980,,Sweet & Sour,2024-11-10T08:00:00,2024-11-10T10:00:00,"Court #1, Court #2",Credit Card,Fee,41980755,2024-11-09T20:35:28.68,2024-12-16T21:44:17.903,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),7.5,7.5,0.0,4497727,,Basic Membership w. Payment Plan,2024-11-10T08:00:00,2024-11-10T10:00:00,"Court #1, Court #2",Credit Card,Fee,41980759,2024-11-09T20:35:29.09,2024-12-16T21:45:48.13,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,3635610,,The Founders,2024-11-10T09:00:00,2024-11-10T11:00:00,Court #5,Credit Card,Fee,41980786,2024-11-09T20:36:08.403,2024-12-16T21:36:22.04,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,5721176,1461260.0,DROP IN (FREE Membership - $10 When You Come),2024-11-09T18:30:00,2024-11-09T20:30:00,"Court #7, Court #8",Credit Card,Fee,41982447,2024-11-09T21:16:54.863,2024-12-16T21:46:19.83,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,4647653,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T08:00:00,2024-11-10T10:00:00,Court #6,Credit Card,Fee,41982645,2024-11-09T21:22:37.83,2024-12-17T15:40:25.277,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,5724839,,DROP IN (FREE Membership - $10 When You Come),2024-11-09T18:30:00,2024-11-09T20:30:00,"Court #7, Court #8",Credit Card,Fee,41982732,2024-11-09T21:25:24.503,2024-12-16T21:55:34.477,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4121929,,Basic Membership,2024-11-10T08:00:00,2024-11-10T10:00:00,Court #6,Credit Card,Fee,41983780,2024-11-09T21:53:09.643,2024-12-16T21:39:47.303,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4918536,,Basic Membership w. Payment Plan,2024-11-09T21:00:00,2024-11-09T23:59:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41984246,2024-11-09T22:03:25.453,2024-12-16T21:48:37.483,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4656860,,Basic Membership w. Payment Plan,2024-11-09T21:00:00,2024-11-09T23:59:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41986015,2024-11-09T23:04:19.867,2024-12-16T21:46:48.803,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491946,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-10T08:00:00,2024-11-10T10:00:00,Court #3,Credit Card,Fee,41993407,2024-11-10T08:01:46.36,2024-12-16T21:52:49.093,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5491977,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T08:00:00,2024-11-10T10:00:00,Court #3,Credit Card,Fee,41993408,2024-11-10T08:01:46.39,2024-12-16T21:53:05.993,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491957,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-10T08:00:00,2024-11-10T10:00:00,Court #3,Credit Card,Fee,41993409,2024-11-10T08:01:46.423,2024-12-16T21:52:53.747,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5491963,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-10T08:00:00,2024-11-10T10:00:00,Court #3,Credit Card,Fee,41993410,2024-11-10T08:01:46.463,2024-12-16T21:52:58.32,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5783197,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T08:30:00,2024-11-10T09:30:00,Court #4,Credit Card,Fee,41994893,2024-11-10T08:35:05.943,2024-12-16T21:57:27.363,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5783890,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T08:30:00,2024-11-10T09:30:00,Court #4,Credit Card,Fee,41994967,2024-11-10T08:37:10.743,2024-12-16T21:57:31.057,
Event Registration,Low Advanced - Open Play Low Advanced 3.75,Organized Play Fees (6004),17.0,17.0,0.0,3681468,,Basic - Founders w/ Payment,2024-11-12T18:00:00,2024-11-12T20:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,41995011,2024-11-10T08:38:24.62,2024-12-16T21:37:31.16,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),27.0,27.0,0.0,4435577,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-14T19:00:00,2024-11-14T21:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,42003729,2024-11-10T10:53:28.07,2024-12-16T21:45:01.077,
Event Registration,Low Advanced - Open Play Low Advanced 3.75,Organized Play Fees (6004),27.0,27.0,0.0,4435577,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-11-12T18:00:00,2024-11-12T20:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,42003880,2024-11-10T10:55:31.247,2024-12-16T21:45:01.077,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,4104596,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T14:00:00,2024-11-10T15:00:00,Court #1,Credit Card,Fee,42019419,2024-11-10T13:56:49.857,2024-12-16T21:39:42.323,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5782125,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T14:00:00,2024-11-10T15:00:00,Court #1,Credit Card,Fee,42019462,2024-11-10T13:57:18.613,2024-12-29T11:56:30.003,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,4082026,,Sweet & Sour,2024-11-10T14:00:00,2024-11-10T15:00:00,Court #1,Credit Card,Fee,42019491,2024-11-10T13:57:43.417,2024-12-16T21:39:40.273,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4135608,,DROP IN (FREE Membership - $10 When You Come),2024-11-11T18:00:00,2024-11-11T20:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",Credit Card,Fee,42019503,2024-11-10T13:57:53.077,2024-12-16T21:39:53.593,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4918536,,Basic Membership w. Payment Plan,2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,42024377,2024-11-10T14:57:18.79,2024-12-16T21:48:37.483,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5478664,,Basic Membership w. Payment Plan,2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,42026072,2024-11-10T15:14:34.373,2024-12-16T21:52:33.973,
Event Registration,All Level Open Play - Weekday - All Levels Open Play,Court Fees (6002),17.0,17.0,0.0,4312096,996352.0,Sweet & Sour,2024-11-12T09:00:00,2024-11-12T11:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,42026379,2024-11-10T15:17:09.72,2024-12-01T22:18:06.86,
Reservation,Reserve Court: Doubles,Court Fees (6002),13.33,13.33,0.0,4759072,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T17:30:00,2024-11-10T18:30:00,Court #1,Credit Card,Fee,42026635,2024-11-10T15:19:42.723,2024-12-16T21:47:54.287,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5503916,,DROP IN (FREE Membership - $10 When You Come),2024-11-10T17:00:00,2024-11-10T21:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,42028445,2024-11-10T15:38:24.58,2024-12-16T21:53:37.627,
