FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,5456958,1353845.0,DROP IN (FREE Membership - $10 When You Come),2024-10-06T17:00:00,2024-10-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,39327158,2024-10-02T15:12:23.68,2024-11-04T20:11:47.53,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3633733,,Basic - Founders w/ Payment,2024-10-02T18:00:00,2024-10-02T20:00:00,Court #5,Credit Card,Fee,39334750,2024-10-02T17:06:10.99,2024-11-15T12:23:39.993,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3693447,,The Founders,2024-10-02T18:00:00,2024-10-02T20:00:00,Court #5,Credit Card,Fee,39340041,2024-10-02T18:16:18.907,2024-11-15T12:25:22.663,
Misc Fee,Misc. Fee: Coaching $100,,100.0,100.0,0.0,5523438,,DROP IN (FREE Membership - $10 When You Come),2024-10-02T18:22:42.773,2024-10-02T18:22:42.773,,Credit Card,Fee,39340441,2024-10-02T18:22:42.773,2024-11-15T12:37:57.537,
Event Registration,Cross Club Practice - 4.5+ Cross Club Practice,Organized Play Fees (6004),8.0,8.0,0.0,4238900,,Gympass- New Member,2024-10-02T18:00:00,2024-10-02T20:00:00,"Court #7, Court #8",Credit Card,Fee,39340551,2024-10-02T18:24:33.827,2024-11-15T12:28:05.883,
Event Registration,Cross Club Practice - 4.5+ Cross Club Practice,Organized Play Fees (6004),20.0,20.0,0.0,4264869,,DROP IN (FREE Membership - $10 When You Come),2024-10-02T18:00:00,2024-10-02T20:00:00,"Court #7, Court #8",Credit Card,Fee,39343951,2024-10-02T19:14:36.773,2024-11-15T12:28:39.73,
Reservation,Reserve Court: Singles,Court Fees (6002),35.0,35.0,0.0,3664709,,The Founders,2024-10-05T08:00:00,2024-10-05T09:00:00,Court #7,Credit Card,Fee,39344501,2024-10-02T19:22:18.617,2024-11-01T10:59:25.68,
Reservation,Reserve Court: Singles,Court Fees (6002),35.0,35.0,0.0,3664711,,The Founders,2024-10-05T08:00:00,2024-10-05T09:00:00,Court #7,Credit Card,Fee,39344502,2024-10-02T19:22:18.627,2024-11-15T12:24:41.793,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,4275154,,Sweet & Sour,2024-10-02T20:00:00,2024-10-02T21:00:00,Court #6,Credit Card,Fee,39345232,2024-10-02T19:31:27.29,2024-11-15T12:28:53.887,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,4286972,,DROP IN (FREE Membership - $10 When You Come),2024-10-02T20:00:00,2024-10-02T21:00:00,Court #6,Credit Card,Fee,39345234,2024-10-02T19:31:27.383,2024-11-15T12:29:09.457,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3894944,955222.0,The Founders,2024-10-03T18:00:00,2024-10-03T20:00:00,"Court #3, Court #4",Credit Card,Fee,39352680,2024-10-02T21:35:02.71,2024-11-15T12:26:34.237,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3894950,955222.0,DROP IN (FREE Membership - $10 When You Come),2024-10-03T18:00:00,2024-10-03T20:00:00,"Court #3, Court #4",Credit Card,Fee,39352681,2024-10-02T21:35:02.713,2024-11-15T12:26:34.237,
Event Registration,Intermediate - Open Play Intermediate 3.0-3.4,Organized Play Fees (6004),12.0,12.0,0.0,3669353,1364786.0,The Founders,2024-10-03T17:30:00,2024-10-03T19:00:00,"Court #5, Court #6",Credit Card,Fee,39355376,2024-10-02T22:38:49.523,2024-11-15T12:24:44.437,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),13.0,13.0,0.0,4391788,,Premium Membership w. Payment Plan,2024-10-07T11:30:00,2024-10-07T13:30:00,Court #1,Credit Card,Fee,39364987,2024-10-03T07:58:31.62,2024-11-15T12:30:31.54,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4210635,,Premium Membership w. Payment Plan,2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39368154,2024-10-03T09:06:43.497,2024-11-15T12:27:32.697,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4971642,1471975.0,Basic Membership w. Payment Plan,2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39368177,2024-10-03T09:07:05.5,2024-11-15T12:33:28.393,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4121929,,Basic Membership,2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39368425,2024-10-03T09:12:08.213,2024-11-15T12:26:54.503,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4130360,958087.0,Premium Membership w. Payment Plan,2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39368530,2024-10-03T09:14:01.247,2024-11-15T12:26:58.59,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,4336460,,Sweet & Sour,2024-10-08T18:00:00,2024-10-08T20:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,39370607,2024-10-03T09:52:43.5,2024-11-15T12:30:05.213,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4438305,,DROP IN (FREE Membership - $10 When You Come),2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39370642,2024-10-03T09:53:18.397,2024-11-15T12:31:10.553,
Event Registration, High Intermediate - Open Play High Intermediate 3.5+,Organized Play Fees (6004),13.0,13.0,0.0,3765584,,The Founders,2024-10-03T11:30:00,2024-10-03T13:30:00,"Court #1, Court #2",Credit Card,Fee,39370894,2024-10-03T09:57:24.74,2024-11-15T12:25:58.8,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4173782,,DROP IN (FREE Membership - $10 When You Come),2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39372453,2024-10-03T10:22:02.217,2024-11-15T12:27:09.18,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,3758927,,The Founders,2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39373463,2024-10-03T10:39:04.917,2024-11-15T12:25:54.243,
Event Registration,Intermediate - Open Play Intermediate 3.0+,Organized Play Fees (6004),13.0,13.0,0.0,3937601,,Basic Membership w. Payment Plan,2024-10-03T11:30:00,2024-10-03T13:30:00,"Court #3, Court #4",Credit Card,Fee,39373963,2024-10-03T10:47:18.527,2024-11-15T12:26:36.553,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,4176820,1056121.0,Bread & Butter Annual ($270 + Tax),2024-10-03T20:00:00,2024-10-03T22:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,39375095,2024-10-03T11:03:18.47,2024-11-15T12:27:14.237,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4121929,,Basic Membership,2024-10-05T07:00:00,2024-10-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,39375247,2024-10-03T11:05:03.25,2024-11-15T12:26:54.503,
Event Registration,Intermediate - Open Play Intermediate 3.0+,Organized Play Fees (6004),13.0,13.0,0.0,4835529,,Sweet & Sour - Seniors,2024-10-03T11:30:00,2024-10-03T13:30:00,"Court #3, Court #4",Credit Card,Fee,39376737,2024-10-03T11:28:31.2,2024-11-04T18:25:21.44,
Event Registration,Intermediate - Open Play Intermediate 3.0+,Organized Play Fees (6004),13.0,13.0,0.0,3711588,894240.0,Basic - Founders,2024-10-03T11:30:00,2024-10-03T13:30:00,"Court #3, Court #4",Credit Card,Fee,39377260,2024-10-03T11:37:39.727,2024-11-01T21:19:06.863,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),27.0,27.0,0.0,4285052,,DROP IN (FREE Membership - $10 When You Come),2024-10-03T20:00:00,2024-10-03T22:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,39390497,2024-10-03T14:40:51.59,2024-11-15T12:29:03.957,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,4221328,,Sweet & Sour,2024-10-03T18:00:00,2024-10-03T20:00:00,"Court #3, Court #4",Credit Card,Fee,39401608,2024-10-03T17:13:32.757,2024-11-15T12:27:39.84,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4177855,,Basic Membership w. Payment Plan,2024-10-05T11:00:00,2024-10-05T13:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39404678,2024-10-03T17:56:47.81,2024-11-15T12:27:16.243,
Event Registration,Cross Club Events - (4.0-4.5) Cross Club League Match Pickle Jar V All State,Court Fees (6002),28.0,28.0,0.0,4130360,958087.0,Premium Membership w. Payment Plan,2024-10-03T19:00:00,2024-10-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39406917,2024-10-03T18:27:14.303,2024-11-15T12:26:58.59,
Event Registration,Cross Club Events - (4.0-4.5) Cross Club League Match Pickle Jar V All State,Court Fees (6002),28.0,28.0,0.0,4264589,,DROP IN (FREE Membership - $10 When You Come),2024-10-03T19:00:00,2024-10-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39406919,2024-10-03T18:27:14.587,2024-11-15T12:28:37.347,
Event Registration,Cross Club Events - (4.0-4.5) Cross Club League Match Pickle Jar V All State,Court Fees (6002),28.0,28.0,0.0,4397410,,DROP IN (FREE Membership - $10 When You Come),2024-10-03T19:00:00,2024-10-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39406921,2024-10-03T18:27:14.793,2024-11-15T12:30:37.997,
Event Registration,Cross Club Events - (4.0-4.5) Cross Club League Match Pickle Jar V All State,Court Fees (6002),28.0,28.0,0.0,4431993,,DROP IN (FREE Membership - $10 When You Come),2024-10-03T19:00:00,2024-10-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39406922,2024-10-03T18:27:14.9,2024-11-15T12:30:59.627,
Event Registration,Cross Club Events - (4.0-4.5) Cross Club League Match Pickle Jar V All State,Court Fees (6002),28.0,28.0,0.0,4649980,1329277.0,Gympass- New Member,2024-10-03T19:00:00,2024-10-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39406923,2024-10-03T18:27:14.997,2024-11-07T11:39:25.37,
Event Registration,Cross Club Events - (4.0-4.5) Cross Club League Match Pickle Jar V All State,Court Fees (6002),28.0,28.0,0.0,5243824,,DROP IN (FREE Membership - $10 When You Come),2024-10-03T19:00:00,2024-10-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39406925,2024-10-03T18:27:15.293,2024-11-15T12:35:02.297,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),13.0,13.0,0.0,4645109,,Basic Membership w. Payment Plan,2024-10-07T11:30:00,2024-10-07T13:30:00,Court #1,Credit Card,Fee,39410532,2024-10-03T19:21:59.373,2024-11-15T12:32:18.697,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3664711,,The Founders,2024-10-10T18:00:00,2024-10-10T20:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,39411561,2024-10-03T19:38:13.747,2024-11-15T12:24:41.793,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,4422331,,Sweet & Sour,2024-10-08T18:00:00,2024-10-08T20:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,39414412,2024-10-03T20:24:23.983,2024-11-15T12:30:55.347,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,5504535,,DROP IN (FREE Membership - $10 When You Come),2024-10-06T17:00:00,2024-10-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,39417970,2024-10-03T21:32:47.083,2024-11-15T12:37:31.62,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,3948552,,Basic Membership w. Payment Plan,2024-10-10T20:00:00,2024-10-10T22:00:00,"Court #3, Court #4",Credit Card,Fee,39420996,2024-10-03T22:53:56.557,2024-11-15T12:26:39.483,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,5100435,,Sweet & Sour,2024-10-10T18:00:00,2024-10-10T20:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,39432855,2024-10-04T09:25:48.28,2024-11-15T12:34:11.897,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3707788,890597.0,The Founders,2024-10-05T07:00:00,2024-10-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,39438549,2024-10-04T10:52:06.683,2024-11-15T12:25:31.607,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,5448988,1363935.0,,2024-10-05T11:30:00,2024-10-05T12:30:00,Court #1,Credit Card,Fee,39441458,2024-10-04T11:33:34.91,2024-11-13T14:13:10.403,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5479322,,DROP IN (FREE Membership - $10 When You Come),2024-10-05T07:00:00,2024-10-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,39444525,2024-10-04T12:18:33.893,2024-11-15T12:36:31.26,
Event Registration,$$$ MONEYBALL $$$ - Advanced  6 Week Moneyball Friday League Big Dill Format (3.75-4.5+) $5 per player per night goes into each courts pot for the winner ($20-30 per night for player with most points scored) STAY FOR OPEN PLAY UNTIL MIDNIGHT ,Organized Play Fees (6004),60.0,60.0,0.0,5479322,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:00:00,2024-10-04T21:00:00,,Credit Card,Fee,39444588,2024-10-04T12:19:43.423,2024-11-15T12:36:31.26,
Reservation,Reserve Court: Doubles,Court Fees (6002),80.0,80.0,0.0,4205761,,Dill-uxe Gherkins,2024-10-06T09:00:00,2024-10-06T11:00:00,Court #2,Credit Card,Fee,39455635,2024-10-04T14:55:35.707,2024-11-15T12:27:27.637,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5503289,1403295.0,DROP IN (FREE Membership - $10 When You Come),2024-10-05T13:00:00,2024-10-05T15:00:00,"Court #3, Court #4",Credit Card,Fee,39455644,2024-10-04T14:55:47.117,2024-11-15T12:37:25.293,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,5053879,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:00:00,2024-10-04T23:59:00,"Court #7, Court #8",Credit Card,Fee,39456145,2024-10-04T15:02:02.803,2024-11-15T12:33:51.757,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),13.0,13.0,0.0,4241427,,Basic Membership w. Payment Plan,2024-10-07T11:30:00,2024-10-07T13:30:00,Court #1,Credit Card,Fee,39456678,2024-10-04T15:09:18.777,2024-11-15T12:28:13.803,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,3634646,,Sweet & Sour,2024-10-05T07:00:00,2024-10-05T09:00:00,Court #4,Credit Card,Fee,39457306,2024-10-04T15:17:10.76,2024-11-15T12:23:51.82,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,5053894,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:00:00,2024-10-04T23:59:00,"Court #7, Court #8",Credit Card,Fee,39459506,2024-10-04T15:52:33.097,2024-11-15T12:33:58.87,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),27.0,27.0,0.0,4298580,,Bread & Butter Annual ($270 + Tax),2024-10-05T13:00:00,2024-10-05T15:00:00,"Court #3, Court #4",Credit Card,Fee,39461491,2024-10-04T16:25:43.497,2024-11-15T12:29:27.567,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,4257869,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:00:00,2024-10-04T23:59:00,"Court #7, Court #8",Credit Card,Fee,39463580,2024-10-04T17:00:54.023,2024-11-15T12:28:30.3,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,4230454,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:00:00,2024-10-04T23:59:00,"Court #7, Court #8",Credit Card,Fee,39465965,2024-10-04T17:38:50.08,2024-11-15T12:27:53.037,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,3948552,,Basic Membership w. Payment Plan,2024-10-08T18:00:00,2024-10-08T20:00:00,"Court #7, Court #8",Credit Card,Fee,39468760,2024-10-04T18:25:07.08,2024-11-15T12:26:39.483,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,5126698,,Basic Membership w. Payment Plan,2024-10-04T19:00:00,2024-10-04T23:59:00,"Court #7, Court #8",Credit Card,Fee,39470017,2024-10-04T18:45:30.647,2024-11-15T12:34:29.533,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,4834862,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:00:00,2024-10-04T23:59:00,"Court #7, Court #8",Credit Card,Fee,39470783,2024-10-04T18:57:40.867,2024-11-15T12:33:02.547,
Misc Fee,Misc. Fee: Paying for Sid Lambu's Open Play fee for 10/4/24 All you can play ,,20.0,20.0,0.0,5343320,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:18:40.06,2024-10-04T19:18:40.06,,Credit Card,Fee,39472120,2024-10-04T19:18:40.06,2024-11-15T12:35:41.197,
Reservation,Reserve Court: Singles,Court Fees (6002),100.0,100.0,0.0,4464152,,DROP IN (FREE Membership - $10 When You Come),2024-10-06T19:30:00,2024-10-06T21:30:00,Court #8,Credit Card,Fee,39481386,2024-10-04T22:46:17.667,2024-11-15T12:31:22.01,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,4294363,,DROP IN (FREE Membership - $10 When You Come),2024-10-04T19:00:00,2024-10-04T23:59:00,"Court #7, Court #8",Credit Card,Fee,39482096,2024-10-04T23:10:58.28,2024-11-15T12:29:22.827,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4275154,,Sweet & Sour,2024-10-05T07:00:00,2024-10-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,39483945,2024-10-05T00:53:49.073,2024-11-15T12:28:53.887,
Event Registration,Low Advanced - 3.75,Organized Play Fees (6004),13.0,13.0,0.0,3758927,,The Founders,2024-10-08T07:00:00,2024-10-08T09:00:00,"Court #1, Court #2",Credit Card,Fee,39487079,2024-10-05T05:55:07.31,2024-11-15T12:25:54.243,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5030412,,,2024-10-05T07:00:00,2024-10-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,39487137,2024-10-05T06:11:36.343,2024-11-15T12:33:41.397,
Event Registration,Advanced - Open Play Advanced 4.0+,Organized Play Fees (6004),17.0,17.0,0.0,3674957,,The Founders,2024-10-05T07:00:00,2024-10-05T09:00:00,Court #4,Credit Card,Fee,39487441,2024-10-05T06:58:20.503,2024-11-15T12:24:53.927,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,4130360,958087.0,Premium Membership w. Payment Plan,2024-10-05T09:00:00,2024-10-05T10:00:00,Court #8,Credit Card,Fee,39490215,2024-10-05T08:40:37.607,2024-11-15T12:26:58.59,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,4210635,,Premium Membership w. Payment Plan,2024-10-05T09:00:00,2024-10-05T10:00:00,Court #8,Credit Card,Fee,39490216,2024-10-05T08:40:37.613,2024-11-15T12:27:32.697,
Event Registration,Advanced Beginner - Open Play Advanced Beginner,Organized Play Fees (6004),17.0,17.0,0.0,4391009,,Bread & Butter Annual ($270 + Tax),2024-10-11T16:00:00,2024-10-11T19:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,39490548,2024-10-05T08:46:47.78,2024-11-15T12:30:26.063,
Event Registration,Advanced Beginner - Open Play Advanced Beginner,Organized Play Fees (6004),17.0,17.0,0.0,4391009,,Bread & Butter Annual ($270 + Tax),2024-10-07T18:00:00,2024-10-07T20:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39490686,2024-10-05T08:49:12.26,2024-11-15T12:30:26.063,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3732418,887001.0,The Founders,2024-10-08T18:00:00,2024-10-08T20:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,39490798,2024-10-05T08:51:40.943,2024-11-15T12:25:46.953,
Lesson,Semi-Private,Lesson Fees (6003),80.0,80.0,0.0,5540463,,DROP IN (FREE Membership - $10 When You Come),2024-10-05T09:00:00,2024-10-05T11:00:00,Court #2,Credit Card,Fee,39490929,2024-10-05T08:54:17.773,2024-11-15T12:38:12.643,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3890214,,Basic Membership w. Payment Plan,2024-10-08T18:00:00,2024-10-08T20:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,39512448,2024-10-05T14:55:41.087,2024-11-15T12:26:32.06,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4562095,,Sweet & Sour,2024-10-06T09:00:00,2024-10-06T10:00:00,Court #5,Credit Card,Fee,39529585,2024-10-05T21:50:53.8,2024-11-15T12:31:53.91,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,5501426,,DROP IN (FREE Membership - $10 When You Come),2024-10-06T09:00:00,2024-10-06T10:00:00,Court #5,Credit Card,Fee,39529587,2024-10-05T21:50:53.837,2024-11-15T12:37:18.233,
Event Registration,Dinks and Drinks - $35 4 Hour Halloween Play Party at the Jar - Best Costume Awards and BYOB,Organized Play Fees (6004),35.0,35.0,0.0,3652818,882602.0,Premium Membership w. Payment Plan,2024-10-19T18:00:00,2024-10-19T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39535056,2024-10-06T05:36:06.59,2024-11-15T12:24:19.477,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,3769074,,Basic Membership w. Payment Plan,2024-10-06T17:00:00,2024-10-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,39537641,2024-10-06T08:35:40.457,2024-11-12T20:32:11.273,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,4324751,,DROP IN (FREE Membership - $10 When You Come),2024-10-06T17:00:00,2024-10-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,39539000,2024-10-06T09:14:29.437,2024-11-15T12:29:48.993,
Event Registration,Advanced - 4.25+ Invitational Group,Organized Play Fees (6004),20.0,20.0,0.0,4416499,,Sweet & Sour,2024-10-08T20:00:00,2024-10-08T23:59:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,39540816,2024-10-06T09:58:38.273,2024-11-15T12:30:52.573,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),17.0,17.0,0.0,3652960,,The Founders,2024-10-10T18:00:00,2024-10-10T20:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,39541805,2024-10-06T10:17:04.107,2024-11-15T12:24:21.673,
Reservation,"Drilling with The Titan Ball Machine $70 per HR ($2,299 Value)",Court Fees (6002),35.0,35.0,0.0,5524159,,DROP IN (FREE Membership - $10 When You Come),2024-10-06T13:15:00,2024-10-06T14:15:00,Court #3,Credit Card,Fee,39552704,2024-10-06T13:36:19.533,2024-11-15T12:38:01.143,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,3948552,,Basic Membership w. Payment Plan,2024-10-06T17:00:00,2024-10-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,39554882,2024-10-06T14:14:35.77,2024-11-15T12:26:39.483,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,4324863,,Basic Membership w. Payment Plan,2024-10-08T20:00:00,2024-10-08T23:00:00,"Court #2, Court #3",Credit Card,Fee,39565434,2024-10-06T17:15:30.063,2024-11-15T12:29:53.907,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,4279831,,Sweet & Sour,2024-10-08T18:00:00,2024-10-08T20:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,39571453,2024-10-06T19:12:34.66,2024-11-15T12:28:57.547,
Event Registration,Advanced Beginner - Open Play Advanced Beginner,Organized Play Fees (6004),17.0,17.0,0.0,5116629,,Sweet & Sour - Seniors,2024-10-07T18:00:00,2024-10-07T20:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,39571822,2024-10-06T19:19:09.633,2024-11-15T12:34:24.28,
Event Registration,Cross Club Practice - 3.5-4.0 Cross Club Practice,Organized Play Fees (6004),17.0,17.0,0.0,3653235,,Premium Membership,2024-10-08T20:00:00,2024-10-08T23:00:00,"Court #2, Court #3",Credit Card,Fee,39572478,2024-10-06T19:34:50.83,2024-11-15T12:24:23.447,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 - NO Drop in fees ,Organized Play Fees (6004),20.0,20.0,0.0,4236767,,Sweet & Sour,2024-10-06T17:00:00,2024-10-06T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,39573367,2024-10-06T19:50:22.517,2024-11-15T12:28:00.753,
