FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6578666,,Bread & Butter Annual ($270 + Tax),2025-03-11T22:00:00,2025-03-11T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53050198,2025-03-02T05:03:24.577,2025-03-09T10:36:00.447,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6578666,,Bread & Butter Annual ($270 + Tax),2025-03-12T22:30:00,2025-03-12T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53050199,2025-03-02T05:04:31,2025-03-09T10:36:00.447,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6578666,,Bread & Butter Annual ($270 + Tax),2025-03-13T22:00:00,2025-03-13T23:59:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53050201,2025-03-02T05:05:28.24,2025-03-09T10:36:00.447,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6578666,,Bread & Butter Annual ($270 + Tax),2025-03-14T21:00:00,2025-03-14T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53050204,2025-03-02T05:06:14.087,2025-03-09T10:36:00.447,
Event Registration,Against The Odds Tournament - Against The Odds: 3.5-3.99 Category,,65.0,65.0,0.0,6578666,,Bread & Butter Annual ($270 + Tax),2025-03-15T19:00:00,2025-03-15T23:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53050209,2025-03-02T05:07:50.2,2025-03-09T10:36:00.447,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6090634,1591903.0,,2025-03-02T09:00:00,2025-03-02T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53050774,2025-03-02T06:32:46.623,2025-03-02T08:50:55.25,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5874541,1948434.0,DROP IN (FREE Membership - $10 When You Come),2025-03-02T09:00:00,2025-03-02T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53051083,2025-03-02T06:53:38.803,2025-03-02T08:49:01.187,
Reservation,Reserve Court: Singles,Court Fees (6002),26.0,26.0,0.0,5866842,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T07:00:00,2025-03-02T09:00:00,Court #8,Credit Card,Fee,53051884,2025-03-02T07:12:34.607,2025-03-02T07:23:48.03,
Reservation,Reserve Court: Singles,Court Fees (6002),26.0,26.0,0.0,6682090,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T07:00:00,2025-03-02T09:00:00,Court #8,Credit Card,Fee,53051954,2025-03-02T07:14:56.983,2025-03-02T07:23:55.777,
Reservation,Reserve Court: Singles,Court Fees (6002),26.0,26.0,0.0,6012112,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T07:00:00,2025-03-02T09:00:00,Court #8,Credit Card,Fee,53052002,2025-03-02T07:17:25.01,2025-03-02T07:24:03.04,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4657929,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-03T11:00:00,2025-03-03T13:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53057188,2025-03-02T08:41:38.38,2025-03-03T08:41:14.287,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4289939,,Basic Membership w. Payment Plan,2025-03-03T11:00:00,2025-03-03T13:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53058052,2025-03-02T08:51:49.04,2025-03-03T10:51:24.903,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4620166,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T09:00:00,2025-03-02T11:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,53058444,2025-03-02T08:56:04.247,2025-03-02T09:04:08.22,
Event Registration,Contract Time - Contract Time - Gaurav's Group,Court Fees (6002),2560.0,2560.0,0.0,5494968,1833413.0,Sweet & Sour,2025-03-02T09:00:00,2025-03-02T11:00:00,"Court #7, Court #8",Credit Card,Fee,53058714,2025-03-02T08:59:09.857,2025-03-02T08:59:24.433,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3634646,,Sweet & Sour,2025-03-08T07:00:00,2025-03-08T09:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53060755,2025-03-02T09:14:56.947,2025-03-08T06:59:26.913,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,3766680,,The Founders,2025-03-02T13:00:00,2025-03-02T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,53062020,2025-03-02T09:29:47.083,2025-03-02T13:10:05.967,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4910371,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T10:00:00,2025-03-02T12:00:00,Court #2,Credit Card,Fee,53063308,2025-03-02T09:44:09.17,2025-03-02T09:54:04,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6682764,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T10:00:00,2025-03-02T12:00:00,Court #2,Credit Card,Fee,53063309,2025-03-02T09:44:09.187,2025-03-02T09:49:16.663,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4497727,,Basic Membership w. Payment Plan,2025-03-04T20:00:00,2025-03-04T22:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53063865,2025-03-02T09:49:49.94,2025-03-04T20:13:58.137,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4497727,,Basic Membership w. Payment Plan,2025-03-06T20:00:00,2025-03-06T22:00:00,"Court #3, Court #4",Credit Card,Fee,53063897,2025-03-02T09:50:07.307,2025-03-06T19:23:24.233,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,3961130,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T13:00:00,2025-03-02T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,53067626,2025-03-02T10:23:30.997,2025-03-02T13:09:04.393,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4207393,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T13:00:00,2025-03-02T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,53067635,2025-03-02T10:23:37.117,2025-03-02T13:09:14.32,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6367349,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T13:00:00,2025-03-02T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,53068079,2025-03-02T10:27:45.777,2025-03-02T10:29:36.16,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3764505,,The Founders,2025-03-05T18:00:00,2025-03-05T20:00:00,"Court #1, Court #2, Court #3",Account Credit,Fee,53069250,2025-03-02T10:39:21.347,2025-03-05T19:19:47.45,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,Basic Membership,2025-03-03T19:00:00,2025-03-03T21:00:00,"Court #5, Court #6",Credit Card,Fee,53070446,2025-03-02T10:47:54.75,2025-03-03T18:52:36.517,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6317385,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53071035,2025-03-02T10:52:44.573,2025-03-02T10:52:58.56,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6296155,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53071225,2025-03-02T10:54:05.89,2025-03-02T15:06:17.3,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6049592,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T21:00:00,2025-03-02T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53073056,2025-03-02T11:07:11.497,2025-03-02T21:20:09.393,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5501187,1364786.0,DROP IN (FREE Membership - $10 When You Come),2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53073408,2025-03-02T11:10:15.077,2025-03-02T15:23:24.133,
Reservation,Reserve Court: Singles,Court Fees (6002),60.0,60.0,0.0,5322539,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T11:00:00,2025-03-02T12:00:00,Court #3,Credit Card,Fee,53075459,2025-03-02T11:28:03.39,2025-03-02T11:30:57.657,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,3832037,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T13:00:00,2025-03-02T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,53078295,2025-03-02T11:53:04.193,2025-03-02T13:08:26,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,6274946,,DROP IN (FREE Membership - $10 When You Come),2025-03-04T18:00:00,2025-03-04T20:00:00,Court #6,Credit Card,Fee,53083183,2025-03-02T12:30:55.05,2025-03-04T16:55:41.36,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4580902,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53083838,2025-03-02T12:36:04.21,2025-03-02T15:11:20.16,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5874541,1948434.0,DROP IN (FREE Membership - $10 When You Come),2025-03-02T18:00:00,2025-03-02T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53086093,2025-03-02T12:53:48.013,2025-03-02T17:44:57.11,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4289939,,Basic Membership w. Payment Plan,2025-03-02T13:00:00,2025-03-02T15:00:00,"Court #5, Court #6, Court #7",Credit Card,Fee,53087728,2025-03-02T13:05:04.367,2025-03-02T13:08:46.467,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4263819,,Bread & Butter Annual ($270 + Tax),2025-03-06T07:00:00,2025-03-06T09:00:00,"Court #3, Court #4",Credit Card,Fee,53091121,2025-03-02T13:32:51.147,2025-03-06T07:09:44.547,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6340698,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53091341,2025-03-02T13:34:50.387,2025-03-02T14:47:06.953,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3669353,1364786.0,The Founders,2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53092771,2025-03-02T13:47:16.903,2025-03-02T14:57:50.593,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6186492,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53092899,2025-03-02T13:48:30.157,2025-03-02T15:23:14.847,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4945245,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T14:00:00,2025-03-02T16:00:00,Court #2,Credit Card,Fee,53094116,2025-03-02T13:58:13.393,2025-03-02T15:19:52.993,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4246895,1728960.0,Sweet & Sour - Seniors,2025-03-02T14:00:00,2025-03-02T16:00:00,Court #2,Credit Card,Fee,53094117,2025-03-02T13:58:13.507,2025-03-02T15:19:44.593,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4620166,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T21:00:00,2025-03-02T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53096435,2025-03-02T14:12:50.397,2025-03-02T21:19:35.413,
Reservation,Reserve Court: Singles,Court Fees (6002),40.0,40.0,0.0,6685459,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T14:30:00,2025-03-02T15:00:00,Court #3,Credit Card,Fee,53097790,2025-03-02T14:22:14.89,2025-03-02T14:30:22.403,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5075252,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T15:00:00,2025-03-02T18:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53099016,2025-03-02T14:31:26.057,2025-03-02T15:14:34.807,
Reservation,Reserve Court: Doubles,Court Fees (6002),7.0,7.0,0.0,5322539,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T12:00:00,2025-03-02T13:00:00,Court #3,Credit Card,Fee,53099495,2025-03-02T14:34:41.267,2025-03-02T14:34:52.527,
Reservation,Reserve Court: Doubles,Court Fees (6002),9.5,9.5,0.0,5011540,,Basic Membership w. Payment Plan,2025-03-02T12:00:00,2025-03-02T13:00:00,Court #3,Credit Card,Fee,53099497,2025-03-02T14:34:41.31,2025-03-02T16:33:23.87,
Reservation,Reserve Court: Doubles,Court Fees (6002),7.0,7.0,0.0,4910371,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T12:00:00,2025-03-02T13:00:00,Court #3,Credit Card,Fee,53099498,2025-03-02T14:34:41.32,2025-03-02T16:33:30.53,
Reservation,Reserve Court: Doubles,Court Fees (6002),7.0,7.0,0.0,6682764,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T12:00:00,2025-03-02T13:00:00,Court #3,Credit Card,Fee,53099499,2025-03-02T14:34:41.33,2025-03-02T16:33:36.563,
Misc Fee,"Misc. Fee: For Bea Benavides reservation on Sunday, March 2nd",,7.0,7.0,0.0,5322539,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T14:37:07.26,2025-03-02T14:37:07.26,,Credit Card,Fee,53099876,2025-03-02T14:37:07.26,2025-03-02T14:37:23.287,
Lesson,Private Lesson,Lesson Fees (6003),115.0,115.0,0.0,6578699,,DROP IN (FREE Membership - $10 When You Come),2025-03-04T13:00:00,2025-03-04T14:00:00,Court #2,Credit Card,Fee,53100406,2025-03-02T14:42:17.647,2025-03-02T15:25:16.35,
Lesson,Semi-Private,Lesson Fees (6003),20.0,20.0,0.0,6581826,1714122.0,DROP IN (FREE Membership - $10 When You Come),2025-03-09T10:00:00,2025-03-09T11:00:00,Court #2,Credit Card,Fee,53106287,2025-03-02T15:28:59.283,2025-03-09T09:49:23.07,
Lesson,Semi-Private,Lesson Fees (6003),20.0,20.0,0.0,6580800,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T10:00:00,2025-03-09T11:00:00,Court #2,Credit Card,Fee,53106288,2025-03-02T15:28:59.283,2025-03-09T11:07:01.26,
Lesson,Semi-Private,Lesson Fees (6003),20.0,20.0,0.0,6580772,,DROP IN (FREE Membership - $10 When You Come),2025-03-09T10:00:00,2025-03-09T11:00:00,Court #2,Credit Card,Fee,53106289,2025-03-02T15:28:59.3,2025-03-09T10:36:06.26,
Lesson,Semi-Private,Lesson Fees (6003),20.0,20.0,0.0,3673738,1173649.0,The Founders,2025-03-09T10:00:00,2025-03-09T11:00:00,Court #2,Credit Card,Fee,53106788,2025-03-02T15:32:28.757,2025-03-09T09:58:09.527,
POS,Drinks - Celcius,Other POS (6006),4.0,4.0,0.0,5075252,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T15:39:22.91,2025-03-02T15:39:22.91,,Credit Card,Fee,53107593,2025-03-02T15:39:22.91,2025-03-02T15:39:22.91,0.0
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4322796,,Sweet & Sour,2025-03-08T09:00:00,2025-03-08T11:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,53107660,2025-03-02T15:40:13,2025-03-08T07:22:43.017,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3633419,,Premium Membership w. Payment Plan,2025-03-03T11:00:00,2025-03-03T13:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53109069,2025-03-02T15:51:36.48,2025-03-03T10:51:42.52,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,5341686,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T16:07:43.99,2025-03-02T16:07:43.99,,Credit Card,Fee,53111342,2025-03-02T16:07:43.99,2025-03-02T16:07:43.99,0.0
POS,Drinks - Water Bottle,Other POS (6006),6.0,6.0,0.0,5341686,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T16:07:43.99,2025-03-02T16:07:43.99,,Credit Card,Fee,53111342,2025-03-02T16:07:43.99,2025-03-02T16:07:43.99,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6029681,1623329.0,Bread & Butter Annual ($270 + Tax),2025-03-02T18:00:00,2025-03-02T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53112886,2025-03-02T16:21:23.353,2025-03-02T17:43:26.48,
POS,Food - Rice Krispies ,Other POS (6006),1.75,1.75,0.0,5866225,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T16:22:51.037,2025-03-02T16:22:51.037,,Credit Card,Fee,53113056,2025-03-02T16:22:51.037,2025-03-02T16:22:51.037,0.0
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5506132,1408448.0,Basic Membership,2025-03-04T18:00:00,2025-03-04T20:00:00,"Court #1, Court #2",Credit Card,Fee,53113153,2025-03-02T16:23:49.783,2025-03-04T17:52:41.737,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6419563,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-05T18:00:00,2025-03-05T20:00:00,"Court #4, Court #5",Credit Card,Fee,53113432,2025-03-02T16:26:29.697,2025-03-05T17:23:38.91,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6419563,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-06T19:00:00,2025-03-06T21:00:00,Court #5,Credit Card,Fee,53113468,2025-03-02T16:26:51.113,2025-03-06T19:23:49.81,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6419563,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-08T09:00:00,2025-03-08T11:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,53113558,2025-03-02T16:27:41.867,2025-03-08T07:23:16.847,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5757121,,DROP IN (FREE Membership - $10 When You Come),2025-03-05T18:00:00,2025-03-05T20:00:00,"Court #4, Court #5",Credit Card,Fee,53113722,2025-03-02T16:29:01.407,2025-03-05T16:50:24.097,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3932384,,Dill-uxe ($378 + Tax Includes 1 Guest Per Month),2025-03-04T18:00:00,2025-03-04T20:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53115950,2025-03-02T16:50:09.813,2025-03-04T17:55:52.607,
Lesson,Semi-Private,Lesson Fees (6003),20.0,20.0,0.0,3647604,,The Founders,2025-03-09T10:00:00,2025-03-09T11:00:00,Court #2,Credit Card,Fee,53116117,2025-03-02T16:51:27.357,2025-03-09T09:57:18.787,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4676393,,Basic Membership w. Payment Plan,2025-03-04T20:00:00,2025-03-04T22:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53118931,2025-03-02T17:13:47.51,2025-03-05T15:27:41.6,
Event Registration,Advanced - 4.0 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4676393,,Basic Membership w. Payment Plan,2025-03-08T07:00:00,2025-03-08T09:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53119078,2025-03-02T17:15:30.227,2025-03-05T20:02:31.28,
POS,Equipment - Wilson Overgrip,Other POS (6006),2.13,2.0,0.13,5863230,,Premium Membership w. Payment Plan,2025-03-02T17:40:46.217,2025-03-02T17:40:46.217,,Credit Card,Fee,53122054,2025-03-02T17:40:46.217,2025-03-02T17:40:46.217,2.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5341686,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T18:00:00,2025-03-02T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53123910,2025-03-02T17:58:53.973,2025-03-02T17:59:44.25,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4206295,975177.0,Sweet & Sour - Seniors,2025-03-04T18:00:00,2025-03-04T20:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,53124034,2025-03-02T18:00:02.987,2025-03-04T12:17:58.15,
POS,Drinks - Celcius,Other POS (6006),4.0,4.0,0.0,5075252,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T18:15:24.177,2025-03-02T18:15:24.177,,Credit Card,Fee,53125566,2025-03-02T18:15:24.177,2025-03-02T18:15:24.177,0.0
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4473865,1056200.0,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-09T11:00:00,2025-03-09T13:00:00,Court #5,Credit Card,Fee,53126395,2025-03-02T18:24:10.57,2025-03-09T12:32:23.857,
Event Registration,Advanced Beginner - Advanced Beginner Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4473895,1056200.0,(MONTHLY) Bread & Butter - ($25 + Tax),2025-03-09T11:00:00,2025-03-09T13:00:00,Court #5,Credit Card,Fee,53126396,2025-03-02T18:24:10.587,2025-03-09T12:32:17.023,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),10.0,10.0,0.0,4888955,,Hollys Group,2025-03-04T09:00:00,2025-03-04T11:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53127200,2025-03-02T18:30:15.643,2025-03-04T09:58:02.977,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),5.0,5.0,0.0,5457368,,DROP IN (FREE Membership - $10 When You Come),2025-03-07T17:00:00,2025-03-07T19:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Account Credit,Fee,53127368,2025-03-02T18:31:14.45,2025-03-07T13:33:16.4,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),10.0,10.0,0.0,5457368,,DROP IN (FREE Membership - $10 When You Come),2025-03-07T17:00:00,2025-03-07T19:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,53127368,2025-03-02T18:31:14.45,2025-03-07T13:33:16.4,
POS,Drinks - Coke Zero ,Other POS (6006),2.0,2.0,0.0,3657082,,The Founders,2025-03-02T18:31:58.227,2025-03-02T18:31:58.227,,Credit Card,Fee,53127508,2025-03-02T18:31:58.227,2025-03-02T18:31:58.227,0.0
POS,Drinks - Celcius,Other POS (6006),4.0,4.0,0.0,5812161,,DROP IN (FREE Membership - $10 When You Come),2025-03-02T18:33:19.833,2025-03-02T18:33:19.833,,Credit Card,Fee,53127714,2025-03-02T18:33:19.833,2025-03-02T18:33:19.833,0.0
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6740817,,The Founders,2025-03-06T19:00:00,2025-03-06T21:00:00,"Court #6, Court #7, Court #8",Credit Card,Fee,53134379,2025-03-02T19:41:13.7,2025-03-06T18:45:16.993,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6351633,,DROP IN (FREE Membership - $10 When You Come),2025-03-04T11:00:00,2025-03-04T13:00:00,Court #1,Credit Card,Fee,53135272,2025-03-02T19:51:10.1,2025-03-04T11:09:16.157,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,6064414,1572769.0,DROP IN (FREE Membership - $10 When You Come),2025-03-04T11:00:00,2025-03-04T13:00:00,Court #1,Credit Card,Fee,53135273,2025-03-02T19:51:10.123,2025-03-04T10:48:20.857,
