FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,4816839,1241298.0,Basic Membership w. Payment Plan,2025-01-10T00:00:00,2025-02-09T00:00:00,,Credit Card,Fee,46966291,2025-01-05T00:31:43.19,2025-02-10T15:20:58.167,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,5156421,1830744.0,Basic Membership w. Payment Plan,2025-01-10T00:00:00,2025-02-09T00:00:00,,Credit Card,Fee,46966292,2025-01-05T00:31:46.957,2025-02-09T07:56:16.217,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3634440,,The Founders,2025-01-05T07:00:00,2025-01-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,46970466,2025-01-05T04:15:37.61,2025-02-09T08:54:18.193,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,4279831,,Sweet & Sour,2025-01-05T11:00:00,2025-01-05T13:00:00,"Court #3, Court #4",Credit Card,Fee,46970667,2025-01-05T05:13:07.27,2025-02-09T09:03:16.69,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5149833,1240693.0,Basic Membership w. Payment Plan,2025-01-05T07:00:00,2025-01-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,46970995,2025-01-05T06:12:37.37,2025-02-09T09:14:51.367,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat -  Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5504566,1504396.0,DROP IN (FREE Membership - $10 When You Come),2025-01-07T22:00:00,2025-01-07T23:59:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,46971647,2025-01-05T07:01:52.617,2025-02-09T09:19:34.363,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5503409,1684810.0,Sweet & Sour - Seniors,2025-01-05T21:00:00,2025-01-05T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,46972082,2025-01-05T07:24:17.16,2025-02-09T09:19:25.923,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3635583,,Basic - Founders w/ Payment,2025-01-05T07:00:00,2025-01-05T09:00:00,"Court #5, Court #6",Credit Card,Fee,46972502,2025-01-05T07:37:18.593,2025-02-09T08:54:23.09,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,4238389,,DROP IN (FREE Membership - $10 When You Come),2025-01-05T07:00:00,2025-01-05T09:00:00,Court #7,Credit Card,Fee,46972970,2025-01-05T07:51:45.937,2025-02-09T09:01:12.967,
Reservation,Reserve Court: Doubles,Court Fees (6002),10.0,10.0,0.0,5494968,1833413.0,Sweet & Sour,2025-01-05T08:00:00,2025-01-05T09:00:00,Court #4,Credit Card,Fee,46973975,2025-01-05T08:04:16.217,2025-02-09T09:18:26.63,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),27.0,27.0,0.0,6196737,1663315.0,DROP IN (FREE Membership - $10 When You Come),2025-01-05T09:00:00,2025-01-05T11:00:00,Court #3,Credit Card,Fee,46975948,2025-01-05T08:40:02.84,2025-02-09T09:43:16.687,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),27.0,27.0,0.0,6190067,,DROP IN (FREE Membership - $10 When You Come),2025-01-05T09:00:00,2025-01-05T11:00:00,Court #3,Credit Card,Fee,46976552,2025-01-05T08:50:00.067,2025-02-09T09:42:43.487,
POS,Equipment - Paddle Demo Program Month,Other POS (6006),10.0,10.0,0.0,5491946,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-01-05T09:00:31.18,2025-01-05T09:00:31.18,,Credit Card,Fee,46977492,2025-01-05T09:00:31.18,2025-02-09T09:18:04.287,0.0
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,3662851,,The Founders,2025-01-12T12:00:00,2025-01-12T13:00:00,Court #7,Credit Card,Fee,46981318,2025-01-05T09:48:46.7,2025-02-09T08:55:21.567,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,3663015,,The Founders,2025-01-12T12:00:00,2025-01-12T13:00:00,Court #7,Credit Card,Fee,46981319,2025-01-05T09:48:46.717,2025-02-09T08:55:24.667,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,3662851,,The Founders,2025-01-15T19:00:00,2025-01-15T20:00:00,Court #6,Credit Card,Fee,46981395,2025-01-05T09:49:51.007,2025-02-09T08:55:21.567,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,3663015,,The Founders,2025-01-15T19:00:00,2025-01-15T20:00:00,Court #6,Credit Card,Fee,46981396,2025-01-05T09:49:51.027,2025-02-09T08:55:24.667,
POS,Equipment - Paddle Demo Program Month,Other POS (6006),10.0,10.0,0.0,4571450,,Bread & Butter Annual ($270 + Tax),2025-01-05T10:51:57.347,2025-01-05T10:51:57.347,,Credit Card,Fee,46987530,2025-01-05T10:51:57.347,2025-02-09T09:08:04.127,0.0
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4782120,,DROP IN (FREE Membership - $10 When You Come),2025-01-05T13:00:00,2025-01-05T15:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,46988900,2025-01-05T11:03:32.077,2025-02-09T09:11:37.017,
Reservation,Reserve Court: Doubles,Court Fees (6002),50.0,50.0,0.0,3767632,,The Founders,2025-01-06T14:30:00,2025-01-06T15:30:00,Court #2,Credit Card,Fee,46997932,2025-01-05T12:17:06.147,2025-02-09T08:57:19.493,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4140134,,DROP IN (FREE Membership - $10 When You Come),2025-01-06T14:30:00,2025-01-06T15:30:00,Court #2,Credit Card,Fee,46997935,2025-01-05T12:17:06.31,2025-02-09T08:58:56.81,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,4491663,,Gympass- New Member,2025-01-17T19:00:00,2025-01-17T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47008326,2025-01-05T13:48:48.78,2025-02-09T09:07:40.293,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4226688,979054.0,DROP IN (FREE Membership - $10 When You Come),2025-01-05T18:00:00,2025-01-05T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47013902,2025-01-05T14:33:26.777,2025-02-09T09:00:44.7,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4235797,979054.0,DROP IN (FREE Membership - $10 When You Come),2025-01-05T18:00:00,2025-01-05T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47013910,2025-01-05T14:33:31.027,2025-02-09T09:00:44.7,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),27.0,27.0,0.0,5940293,,DROP IN (FREE Membership - $10 When You Come),2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #4, Court #5, Court #6",Credit Card,Fee,47016511,2025-01-05T14:54:24.73,2025-02-09T09:30:28.693,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),27.0,27.0,0.0,6235199,,DROP IN (FREE Membership - $10 When You Come),2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #4, Court #5, Court #6",Credit Card,Fee,47019924,2025-01-05T15:21:56.847,2025-02-09T09:45:23.563,
Event Registration,All Level Open Play - Weekday - All Levels Open Play,Court Fees (6002),10.0,10.0,0.0,5700940,,Hollys Group,2025-01-07T09:00:00,2025-01-07T11:00:00,"Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47020032,2025-01-05T15:23:07.37,2025-02-09T09:21:14.437,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4294083,,Basic Membership w. Payment Plan,2025-01-06T09:00:00,2025-01-06T11:00:00,Court #3,Credit Card,Fee,47020991,2025-01-05T15:32:16.67,2025-02-09T09:04:04.94,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4294277,,Basic Membership w. Payment Plan,2025-01-06T09:00:00,2025-01-06T11:00:00,Court #3,Credit Card,Fee,47020994,2025-01-05T15:32:16.813,2025-02-08T06:35:07.9,
Event Registration,Intermediate - Open Play Intermediate - 3.0,Organized Play Fees (6004),17.0,17.0,0.0,6029681,1623329.0,Bread & Butter Annual ($270 + Tax),2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #1, Court #2",Credit Card,Fee,47022722,2025-01-05T15:48:03.543,2025-02-09T09:34:09.767,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),27.0,27.0,0.0,4431993,,DROP IN (FREE Membership - $10 When You Come),2025-01-08T20:00:00,2025-01-08T22:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,47022729,2025-01-05T15:48:06.37,2025-02-09T09:07:03.3,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,4147698,,Basic Membership w. Payment Plan,2025-01-09T20:00:00,2025-01-09T22:00:00,"Court #1, Court #2",Credit Card,Fee,47024825,2025-01-05T16:04:33.16,2025-02-09T08:58:59.49,
Event Registration,Intermediate - Open Play Intermediate - 3.0,Organized Play Fees (6004),17.0,17.0,0.0,5500993,1601299.0,Sweet & Sour,2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #1, Court #2",Credit Card,Fee,47025800,2025-01-05T16:11:47.353,2025-02-09T09:18:58.593,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,4385315,1014909.0,Sweet & Sour,2025-01-06T19:00:00,2025-01-06T21:00:00,"Court #5, Court #6",Credit Card,Fee,47027035,2025-01-05T16:23:27.513,2025-02-09T09:06:14.83,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5802080,,DROP IN (FREE Membership - $10 When You Come),2025-01-05T21:00:00,2025-01-05T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47027166,2025-01-05T16:24:51.707,2025-02-09T09:23:59.133,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),27.0,27.0,0.0,4264589,,DROP IN (FREE Membership - $10 When You Come),2025-01-08T20:00:00,2025-01-08T22:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,47027509,2025-01-05T16:27:42.857,2025-02-09T09:02:53.177,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3730379,,The Founders,2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #7, Court #8",Credit Card,Fee,47028051,2025-01-05T16:33:02.08,2025-02-09T08:56:39.66,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3636659,,Basic - Founders w/ Payment,2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #7, Court #8",Credit Card,Fee,47028133,2025-01-05T16:33:44.687,2025-02-09T08:54:27.97,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,4435577,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #7, Court #8",Credit Card,Fee,47028539,2025-01-05T16:37:30.917,2025-02-09T09:07:10.61,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4342816,,DROP IN (FREE Membership - $10 When You Come),2025-01-07T18:00:00,2025-01-07T19:00:00,Court #3,Credit Card,Fee,47037552,2025-01-05T18:01:26.1,2025-02-09T09:05:51.127,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4726758,1556629.0,DROP IN (FREE Membership - $10 When You Come),2025-01-07T18:00:00,2025-01-07T19:00:00,Court #3,Credit Card,Fee,47037554,2025-01-05T18:01:26.13,2025-02-09T09:11:06.74,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4726799,1556629.0,DROP IN (FREE Membership - $10 When You Come),2025-01-07T18:00:00,2025-01-07T19:00:00,Court #3,Credit Card,Fee,47037556,2025-01-05T18:01:26.167,2025-02-09T09:11:06.74,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4342640,,DROP IN (FREE Membership - $10 When You Come),2025-01-07T18:00:00,2025-01-07T19:00:00,Court #3,Credit Card,Fee,47037557,2025-01-05T18:01:26.2,2025-02-09T09:05:47.967,
POS,Drinks - Coke Zero ,Other POS (6006),2.0,2.0,0.0,3657082,,The Founders,2025-01-05T19:26:14.817,2025-01-05T19:26:14.817,,Credit Card,Fee,47046284,2025-01-05T19:26:14.817,2025-02-09T08:55:14.17,0.0
POS,Drinks - Water Bottle,Other POS (6006),6.0,6.0,0.0,4918536,,Basic Membership w. Payment Plan,2025-01-05T19:26:36.237,2025-01-05T19:26:36.237,,Credit Card,Fee,47046320,2025-01-05T19:26:36.237,2025-02-09T09:12:48.43,0.0
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6054231,,DROP IN (FREE Membership - $10 When You Come),2025-01-31T20:00:00,2025-01-31T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47046485,2025-01-05T19:28:14.35,2025-02-01T18:04:34.813,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6054231,,DROP IN (FREE Membership - $10 When You Come),2025-02-07T19:00:00,2025-02-07T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47046834,2025-01-05T19:32:06.99,2025-02-07T18:40:44.923,
POS,Equipment - Paddle Demo Program Month,Other POS (6006),10.0,10.0,0.0,3769074,,Basic Membership w. Payment Plan,2025-01-05T19:38:53.72,2025-01-05T19:38:53.72,,Credit Card,Fee,47047527,2025-01-05T19:38:53.72,2025-02-09T08:57:23.057,0.0
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),27.0,27.0,0.0,4702177,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-01-07T20:00:00,2025-01-07T22:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,47050972,2025-01-05T20:18:40.413,2025-02-02T17:00:31.727,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5881727,,DROP IN (FREE Membership - $10 When You Come),2025-01-17T19:00:00,2025-01-17T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47052708,2025-01-05T20:38:48.693,2025-02-09T09:27:45.903,
Event Registration,Intro to Pickleball - Intro to Pickleball,Organized Play Fees (6004),10.0,10.0,0.0,6204370,,,2025-01-18T11:00:00,2025-01-18T12:00:00,Court #1,Credit Card,Fee,47054967,2025-01-05T21:08:06.603,2025-02-09T09:43:50.823,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,3769074,,Basic Membership w. Payment Plan,2025-01-07T20:00:00,2025-01-07T22:00:00,"Court #2, Court #3, Court #4",Credit Card,Fee,47055791,2025-01-05T21:19:58.743,2025-02-09T08:57:23.057,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,Basic Membership,2025-01-09T19:00:00,2025-01-09T21:00:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47056128,2025-01-05T21:25:30.19,2025-02-09T09:22:10.687,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5867460,,Gympass- New Member,2025-01-05T21:00:00,2025-01-05T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47056190,2025-01-05T21:26:19.09,2025-02-09T09:27:07.94,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4236767,,Sweet & Sour,2025-01-05T21:00:00,2025-01-05T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47057575,2025-01-05T21:41:38.287,2025-02-09T09:01:09.327,
Reservation,Reserve Court: Singles,Court Fees (6002),20.0,20.0,0.0,3913901,,DROP IN (FREE Membership - $10 When You Come),2025-01-06T12:00:00,2025-01-06T13:00:00,Court #1,Credit Card,Fee,47058561,2025-01-05T21:57:54.95,2025-02-10T19:34:15,
Reservation,Reserve Court: Singles,Court Fees (6002),30.0,30.0,0.0,4296355,,DROP IN (FREE Membership - $10 When You Come),2025-01-06T12:00:00,2025-01-06T13:00:00,Court #1,Credit Card,Fee,47058562,2025-01-05T21:57:54.997,2025-02-10T18:22:12.573,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),27.0,27.0,0.0,5243824,,DROP IN (FREE Membership - $10 When You Come),2025-01-06T19:00:00,2025-01-06T21:00:00,"Court #5, Court #6",Credit Card,Fee,47058929,2025-01-05T22:04:17.67,2025-02-22T11:28:38.927,
Event Registration,Guided Beginner Social - Beginner Open Play Supervised ,Organized Play Fees (6004),10.0,10.0,0.0,5361803,,Johnson & Johnson / Janssen (Email to Verify),2025-01-08T17:00:00,2025-01-08T18:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,47064370,2025-01-06T00:15:52.417,2025-02-09T09:16:43.19,
Event Registration,All Levels w/ Challenge Court - All You Can Play - All Levels Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5361803,,Johnson & Johnson / Janssen (Email to Verify),2025-01-10T17:00:00,2025-01-10T19:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47064392,2025-01-06T00:17:07.193,2025-02-09T09:16:43.19,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,4177855,,Basic Membership w. Payment Plan,2025-01-11T00:00:00,2025-02-10T00:00:00,,Credit Card,Fee,47064666,2025-01-06T00:31:13.943,2025-02-09T08:59:23.103,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,5163555,,Basic Membership w. Payment Plan,2025-01-11T00:00:00,2025-02-10T00:00:00,,Credit Card,Fee,47064669,2025-01-06T00:31:20.717,2025-02-09T09:15:03.603,
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan,Membership Sales (6001),319.88,300.0,19.87,5835507,,Basic Membership w. Payment Plan,2025-01-11T00:00:00,2025-02-10T00:00:00,,Credit Card,Fee,47064670,2025-01-06T00:31:24.61,2025-02-09T09:25:26.163,
Event Registration,All Level Open Play - Weekday - All Levels Open Play,Court Fees (6002),27.0,27.0,0.0,5504566,1504396.0,DROP IN (FREE Membership - $10 When You Come),2025-01-09T11:00:00,2025-01-09T13:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47065391,2025-01-06T01:23:01.143,2025-02-09T09:19:34.363,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,5126698,,Basic Membership w. Payment Plan,2025-01-08T20:00:00,2025-01-08T22:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,47065791,2025-01-06T02:15:19.633,2025-02-09T09:14:38.3,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4249747,,Basic Membership w. Payment Plan,2025-01-06T16:00:00,2025-01-06T18:00:00,Court #3,Credit Card,Fee,47071156,2025-01-06T07:37:56.373,2025-02-09T09:02:19.113,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633785,1983047.0,Basic - Founders w/ Payment,2025-01-06T16:00:00,2025-01-06T18:00:00,Court #3,Credit Card,Fee,47071157,2025-01-06T07:37:56.393,2025-02-09T08:54:15.753,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,4629534,,DROP IN (FREE Membership - $10 When You Come),2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #7, Court #8",Credit Card,Fee,47071998,2025-01-06T07:53:40.63,2025-02-09T09:08:43.967,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4205761,,Dill-uxe Gherkins,2025-01-07T20:00:00,2025-01-07T22:00:00,Court #1,Credit Card,Fee,47072157,2025-01-06T07:56:30.29,2025-02-09T08:59:44.223,
Event Registration,Guided Beginner Social - Beginner Open Play Supervised ,Organized Play Fees (6004),10.0,10.0,0.0,6200235,,DROP IN (FREE Membership - $10 When You Come),2025-01-08T17:00:00,2025-01-08T18:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,47072275,2025-01-06T07:58:35.977,2025-02-09T09:43:28.273,
Event Registration,Guided Beginner Social - Beginner Open Play Supervised ,Organized Play Fees (6004),20.0,20.0,0.0,6200255,1637644.0,(MONTHLY) Bread & Butter - ($25 + Tax),2025-01-08T17:00:00,2025-01-08T18:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,47072276,2025-01-06T07:58:36.04,2025-02-09T09:45:00.39,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4293959,,Sweet & Sour,2025-01-06T21:00:00,2025-01-06T23:59:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47074311,2025-01-06T08:28:51.527,2025-02-09T09:04:00.883,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),5.0,5.0,0.0,5149833,1240693.0,Basic Membership w. Payment Plan,2025-01-06T19:00:00,2025-01-06T21:00:00,"Court #7, Court #8",Credit Card,Fee,47074400,2025-01-06T08:30:21.837,2025-02-09T09:14:51.367,
Event Registration, High Intermediate - Open Play High Intermediate 3.5,Organized Play Fees (6004),27.0,27.0,0.0,5756648,,(MONTHLY) Bread & Butter - ($25 + Tax),2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #4, Court #5, Court #6",Credit Card,Fee,47086836,2025-01-06T09:04:34.607,2025-02-09T09:22:29.713,
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),15.0,15.0,0.0,3830835,,Sweet & Sour,2025-01-06T11:00:00,2025-01-06T13:00:00,"Court #5, Court #6",Credit Card,Fee,47089782,2025-01-06T09:34:38.92,2025-02-09T08:57:47.743,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,3681468,,Basic - Founders w/ Payment,2025-01-09T20:00:00,2025-01-09T22:00:00,"Court #1, Court #2",Credit Card,Fee,47093139,2025-01-06T10:03:59.453,2025-02-09T08:55:49.283,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,3681468,,Basic - Founders w/ Payment,2025-01-13T19:00:00,2025-01-13T21:00:00,Court #6,Credit Card,Fee,47093549,2025-01-06T10:05:36.98,2025-02-09T08:55:49.283,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,3681468,,Basic - Founders w/ Payment,2025-01-16T19:00:00,2025-01-16T21:00:00,"Court #5, Court #6",Credit Card,Fee,47093749,2025-01-06T10:07:04.417,2025-02-09T08:55:49.283,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,3681468,,Basic - Founders w/ Payment,2025-01-18T07:00:00,2025-01-18T09:00:00,"Court #1, Court #2, Court #3, Court #4",Credit Card,Fee,47093784,2025-01-06T10:07:25.073,2025-02-09T08:55:49.283,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),27.0,27.0,0.0,6151657,,DROP IN (FREE Membership - $10 When You Come),2025-01-06T19:00:00,2025-01-06T21:00:00,"Court #5, Court #6",Credit Card,Fee,47098225,2025-01-06T10:41:25.107,2025-02-09T09:39:13.383,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),27.0,27.0,0.0,5479322,,DROP IN (FREE Membership - $10 When You Come),2025-01-08T20:00:00,2025-01-08T22:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,47098700,2025-01-06T10:44:43.003,2025-02-09T09:17:47.977,
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),15.0,15.0,0.0,3765584,,The Founders,2025-01-06T11:00:00,2025-01-06T13:00:00,"Court #5, Court #6",Credit Card,Fee,47098830,2025-01-06T10:45:35.82,2025-02-09T08:57:11.76,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4978579,,DROP IN (FREE Membership - $10 When You Come),2025-01-06T21:00:00,2025-01-06T23:59:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47102147,2025-01-06T11:07:40.55,2025-02-09T09:13:03.153,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4580688,,Gympass- New Member,2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #7, Court #8",Credit Card,Fee,47102176,2025-01-06T11:07:56.163,2025-02-09T09:08:08.17,
Event Registration,Low Advanced - 3.75 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4918536,,Basic Membership w. Payment Plan,2025-01-07T18:00:00,2025-01-07T20:00:00,"Court #7, Court #8",Credit Card,Fee,47102374,2025-01-06T11:09:05.753,2025-02-09T09:12:48.43,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6207857,,DROP IN (FREE Membership - $10 When You Come),2025-01-06T21:00:00,2025-01-06T23:59:00,"Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,47103034,2025-01-06T11:14:14.82,2025-02-09T09:44:15.99,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),5.0,5.0,0.0,4918536,,Basic Membership w. Payment Plan,2025-01-06T19:00:00,2025-01-06T21:00:00,"Court #7, Court #8",Credit Card,Fee,47103094,2025-01-06T11:14:35.353,2025-02-09T09:12:48.43,
