FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MembershipName,Start,End,CourtLabels,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,ItemCost
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5944440,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T20:00:00,2024-12-18T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Account Credit,Fee,45136023,2024-12-16T20:45:51.323,2025-01-14T10:15:55.577,
Reservation,Reserve Court: Singles,Court Fees (6002),2.5,2.5,0.0,4718604,,Basic Membership w. Payment Plan,2024-12-17T17:00:00,2024-12-17T18:00:00,Court #3,Credit Card,Fee,45138984,2024-12-16T21:22:51.81,2025-01-14T09:55:48.13,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),27.0,27.0,0.0,5890645,,DROP IN (FREE Membership - $10 When You Come),2024-12-01T09:00:00,2024-12-01T11:00:00,"Court #4, Court #5, Court #6",Credit Card,Fee,45139423,2024-12-16T21:29:48.25,2025-01-14T10:11:49.473,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,4562095,,Sweet & Sour,2024-12-17T18:00:00,2024-12-17T20:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",Credit Card,Fee,45141978,2024-12-16T22:01:37.653,2025-01-17T13:50:12.64,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,4918536,,Basic Membership w. Payment Plan,2024-12-16T22:30:15.32,2024-12-16T22:30:15.32,,Credit Card,Fee,45143661,2024-12-16T22:30:15.32,2025-01-14T09:57:04.473,0.0
POS,Food - Kind Bar,Other POS (6006),2.5,2.5,0.0,4656860,,Basic Membership w. Payment Plan,2024-12-16T22:30:47.107,2024-12-16T22:30:47.107,,Credit Card,Fee,45143691,2024-12-16T22:30:47.107,2025-01-14T09:54:51.683,0.0
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,4656860,,Basic Membership w. Payment Plan,2024-12-16T22:30:47.107,2024-12-16T22:30:47.107,,Credit Card,Fee,45143691,2024-12-16T22:30:47.107,2025-01-14T09:54:51.683,0.0
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),25.0,25.0,0.0,4283029,,DROP IN (FREE Membership - $10 When You Come),2024-12-20T09:00:00,2024-12-20T11:00:00,"Court #5, Court #6",Credit Card,Fee,45144579,2024-12-16T22:51:10.91,2025-01-14T09:48:20.553,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3674466,1140029.0,The Founders,2024-12-19T19:00:00,2024-12-19T21:00:00,"Court #7, Court #8",Credit Card,Fee,45152448,2024-12-17T04:55:28.877,2025-01-14T09:41:35.773,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5599671,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T20:00:00,2024-12-18T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45152484,2024-12-17T05:03:58.313,2025-01-14T10:04:47.863,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),5.0,5.0,0.0,3890214,,Basic Membership w. Payment Plan,2024-12-17T18:00:00,2024-12-17T20:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",Account Credit,Fee,45153348,2024-12-17T06:43:11.28,2025-01-14T09:43:40.877,
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),25.0,25.0,0.0,5765372,,DROP IN (FREE Membership - $10 When You Come),2024-12-20T11:00:00,2024-12-20T13:00:00,"Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,45153526,2024-12-17T06:51:53.723,2025-01-14T12:03:28.85,
Event Registration,All Level Open Play - Weekday - All Levels Open Play,Court Fees (6002),17.0,17.0,0.0,4220632,,The Aaron Special,2024-12-17T09:30:00,2024-12-17T11:30:00,"Court #3, Court #4, Court #5, Court #6",Account Credit,Fee,45156762,2024-12-17T08:07:26.097,2025-01-14T09:29:36.427,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,3766672,,The Founders,2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45156829,2024-12-17T08:08:43.58,2025-01-14T09:42:52.537,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,5569074,1391077.0,DROP IN (FREE Membership - $10 When You Come),2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45156951,2024-12-17T08:10:51.26,2025-01-14T10:04:25.25,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,5569107,1391077.0,DROP IN (FREE Membership - $10 When You Come),2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45156952,2024-12-17T08:10:51.28,2025-01-14T10:04:25.25,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,3692283,,The Founders,2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45156966,2024-12-17T08:11:07.79,2025-01-14T09:41:49.997,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,5032659,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45160649,2024-12-17T09:03:51.597,2025-01-14T09:57:53.883,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,3779941,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45161464,2024-12-17T09:14:23.263,2025-01-14T09:42:57.463,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,4770048,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45161728,2024-12-17T09:18:40.34,2025-01-14T09:56:17.383,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,4712210,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45162038,2024-12-17T09:23:08.7,2025-01-16T14:18:22.42,
Reservation,Reserve Court: Singles,Court Fees (6002),16.0,16.0,0.0,5945779,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T10:00:00,2024-12-17T12:00:00,Court #8,Credit Card,Fee,45163898,2024-12-17T09:47:37.167,2025-01-14T10:16:01.203,
Reservation,Reserve Court: Singles,Court Fees (6002),16.0,16.0,0.0,3636886,1017164.0,Sweet & Sour,2024-12-17T10:00:00,2024-12-17T12:00:00,Court #8,Credit Card,Fee,45163973,2024-12-17T09:48:33.8,2025-01-14T09:51:20.527,
Reservation,Reserve Court: Singles,Court Fees (6002),16.0,16.0,0.0,4244287,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T10:00:00,2024-12-17T12:00:00,Court #8,Credit Card,Fee,45163974,2024-12-17T09:48:33.82,2025-01-14T09:46:53.453,
Event Registration,Private Event - Glenn's Private Group,Court Fees (6002),13.0,13.0,0.0,4291205,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-12-17T11:00:00,2024-12-17T13:00:00,"Court #1, Court #2, Court #3",Credit Card,Fee,45165640,2024-12-17T10:05:14.283,2025-01-14T09:48:45.287,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4565457,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T13:00:00,2024-12-17T15:00:00,Court #1,Credit Card,Fee,45169580,2024-12-17T10:48:46.66,2025-01-14T09:53:42.833,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6028543,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T13:00:00,2024-12-17T15:00:00,Court #1,Credit Card,Fee,45169582,2024-12-17T10:48:46.723,2025-01-14T10:21:43.733,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6028733,1557238.0,DROP IN (FREE Membership - $10 When You Come),2024-12-17T13:00:00,2024-12-17T15:00:00,Court #1,Credit Card,Fee,45169583,2024-12-17T10:48:46.753,2025-01-14T10:21:48.697,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3674466,1140029.0,The Founders,2024-12-17T18:00:00,2024-12-17T20:00:00,"Court #6, Court #7",Credit Card,Fee,45169658,2024-12-17T10:49:31.46,2025-01-14T09:41:35.773,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3734544,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T18:00:00,2024-12-17T20:00:00,"Court #6, Court #7",Credit Card,Fee,45170157,2024-12-17T10:54:58.243,2025-01-14T09:42:30.433,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),27.0,27.0,0.0,5943865,,DROP IN (FREE Membership - $10 When You Come),2024-12-17T18:00:00,2024-12-17T20:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",Credit Card,Fee,45172838,2024-12-17T11:15:45.777,2025-01-14T10:15:51.603,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,4221328,,Sweet & Sour,2024-12-17T18:00:00,2024-12-17T20:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",Credit Card,Fee,45173717,2024-12-17T11:24:21.237,2025-01-14T09:45:39.717,
Event Registration,Advanced - 4.25+ Invitational Group,Organized Play Fees (6004),20.0,20.0,0.0,3674957,,The Founders,2024-12-17T20:00:00,2024-12-17T23:59:00,"Court #7, Court #8",Credit Card,Fee,45175499,2024-12-17T11:44:00.333,2025-01-14T09:41:39.297,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4275458,,Sweet & Sour,2024-12-18T20:00:00,2024-12-18T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45181680,2024-12-17T12:48:17.97,2025-01-09T11:13:57.53,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,5996997,,DROP IN (FREE Membership - $10 When You Come),2024-12-19T07:00:00,2024-12-19T09:00:00,Court #1,Credit Card,Fee,45181926,2024-12-17T12:51:23.697,2025-01-14T10:19:01.98,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,6021679,,DROP IN (FREE Membership - $10 When You Come),2024-12-19T07:00:00,2024-12-19T09:00:00,Court #1,Credit Card,Fee,45181927,2024-12-17T12:51:23.717,2025-01-14T10:20:54.947,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4246895,1728960.0,Sweet & Sour - Seniors,2024-12-17T13:00:00,2024-12-17T15:00:00,Court #2,Credit Card,Fee,45182851,2024-12-17T13:00:46.623,2025-01-14T09:47:02.063,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4173946,,Sweet & Sour - Seniors,2024-12-17T13:00:00,2024-12-17T15:00:00,Court #2,Credit Card,Fee,45183105,2024-12-17T13:03:13.823,2025-01-14T09:44:54.977,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),27.0,27.0,0.0,5479322,,DROP IN (FREE Membership - $10 When You Come),2024-12-21T07:00:00,2024-12-21T09:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,45184155,2024-12-17T13:12:48.327,2025-01-14T10:02:24.017,
Reservation,Reserve Court: Doubles,Court Fees (6002),2.5,2.5,0.0,5506132,1408448.0,Basic Membership,2024-12-23T11:00:00,2024-12-23T12:00:00,Court #8,Account Credit,Fee,45184355,2024-12-17T13:14:16.883,2025-01-14T10:03:49.207,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,The Founders,2024-12-29T18:00:00,2024-12-29T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45187374,2024-12-17T13:45:35.587,2025-01-14T09:41:14.113,
Event Registration,High Intermediate AM - Open Play High Intermediate 3.5-3.75,Organized Play Fees (6004),5.0,5.0,0.0,4241427,,Basic Membership w. Payment Plan,2024-12-20T11:00:00,2024-12-20T13:00:00,"Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,45187531,2024-12-17T13:47:11.077,2025-01-14T09:46:42.697,
Event Registration,All Level Open Play - Weekday - All You Can Play - All Levels Open Play,Court Fees (6002),27.0,27.0,0.0,6029964,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-12-18T15:00:00,2024-12-18T17:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,45188329,2024-12-17T13:56:42.367,2025-01-14T10:21:59.567,
Reservation,Reserve Court: Doubles,Court Fees (6002),15.0,15.0,0.0,3633753,,The Founders,2024-12-18T08:30:00,2024-12-18T10:00:00,Court #1,Credit Card,Fee,45191323,2024-12-17T14:30:29.483,2025-01-14T09:40:08.28,
Reservation,Reserve Court: Doubles,Court Fees (6002),15.0,15.0,0.0,3969944,1729060.0,Sweet & Sour,2024-12-18T08:30:00,2024-12-18T10:00:00,Court #1,Account Credit,Fee,45191325,2024-12-17T14:30:29.543,2025-01-14T09:43:57.11,
Reservation,Reserve Court: Doubles,Court Fees (6002),15.0,15.0,0.0,3810808,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T08:30:00,2024-12-18T10:00:00,Court #1,Credit Card,Fee,45191326,2024-12-17T14:30:29.567,2025-01-04T16:07:18.803,
Event Registration, High Intermediate - Winners Move Up and Split losers move down and split. (rally scoring) Open Play 3.5,Organized Play Fees (6004),17.0,17.0,0.0,5947412,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-12-17T18:00:00,2024-12-17T20:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5",Credit Card,Fee,45192272,2024-12-17T14:40:46.293,2025-01-14T10:16:16.877,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3733679,,The Founders,2024-12-17T13:00:00,2024-12-17T15:00:00,Court #2,Credit Card,Fee,45192549,2024-12-17T14:44:27.25,2025-01-14T09:42:28.073,
Event Registration,Advanced - 4.25+ Invitational Group,Organized Play Fees (6004),20.0,20.0,0.0,4286165,,,2024-12-17T20:00:00,2024-12-17T23:59:00,"Court #7, Court #8",Credit Card,Fee,45196804,2024-12-17T15:30:09.957,2025-01-14T09:48:25.17,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,4491162,,Bread & Butter Annual ($270 + Tax),2024-12-22T09:00:00,2024-12-22T11:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45202081,2024-12-17T16:14:08.03,2025-01-14T09:52:51.563,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,4499035,,Bread & Butter Annual ($270 + Tax),2024-12-22T09:00:00,2024-12-22T11:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45202083,2024-12-17T16:14:08.263,2025-01-14T09:53:18.99,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,6740871,1094905.0,Sweet & Sour,2024-12-21T07:00:00,2024-12-21T09:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,45202286,2024-12-17T16:16:14.21,2025-01-14T09:55:35.22,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,6740871,1094905.0,Sweet & Sour,2024-12-23T20:00:00,2024-12-23T22:00:00,"Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,45202466,2024-12-17T16:17:57.94,2025-01-14T09:55:35.22,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,5645401,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-12-17T18:00:00,2024-12-17T20:00:00,Court #8,Credit Card,Fee,45204167,2024-12-17T16:37:08.8,2025-01-14T10:04:54.987,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),5.0,5.0,0.0,4870219,,Basic Membership w. Payment Plan,2024-12-17T18:00:00,2024-12-17T20:00:00,Court #8,Credit Card,Fee,45204175,2024-12-17T16:37:14.31,2025-01-14T09:56:45.92,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),5.0,5.0,0.0,3633733,,Basic - Founders w/ Payment,2024-12-17T18:00:00,2024-12-17T20:00:00,Court #8,Account Credit,Fee,45204191,2024-12-17T16:37:21.087,2025-01-14T09:40:05.553,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,6740871,1094905.0,Sweet & Sour,2024-12-18T18:00:00,2024-12-18T20:00:00,"Court #7, Court #8",Credit Card,Fee,45204536,2024-12-17T16:40:59.2,2025-01-14T09:55:35.22,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),5.0,5.0,0.0,4635860,,Basic Membership w. Payment Plan,2024-12-17T18:00:00,2024-12-17T20:00:00,Court #8,Credit Card,Fee,45205274,2024-12-17T16:48:43.937,2025-01-16T12:27:47.157,
Event Registration,All Level Open Play - Weekday - All You Can Play - All Levels Open Play,Court Fees (6002),27.0,27.0,0.0,5524159,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T15:00:00,2024-12-18T17:00:00,"Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,45206454,2024-12-17T17:00:46.097,2025-01-14T10:04:02.833,
Event Registration,Intermediate - Open Play Intermediate 3.0+,Organized Play Fees (6004),17.0,17.0,0.0,4280704,992516.0,Sweet & Sour,2024-12-18T18:00:00,2024-12-18T20:00:00,Court #6,Credit Card,Fee,45206581,2024-12-17T17:01:59.293,2025-01-14T09:48:13.57,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4431993,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T20:00:00,2024-12-18T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45206793,2024-12-17T17:03:40.133,2025-01-14T09:51:47.767,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,The Founders,2024-12-28T18:00:00,2024-12-28T21:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45212254,2024-12-17T18:02:32.913,2025-01-14T09:41:14.113,
POS,Equipment - Premium Paddle Demo - 1 Hour,Other POS (6006),5.0,5.0,0.0,5506132,1408448.0,Basic Membership,2024-12-17T18:10:58.217,2024-12-17T18:10:58.217,,Account Credit,Fee,45213055,2024-12-17T18:10:58.217,2025-01-14T10:03:49.207,0.0
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat -  Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5887442,1525383.0,Premium Membership w. Payment Plan,2024-12-17T20:00:00,2024-12-17T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,45223763,2024-12-17T20:09:33.97,2025-01-14T10:11:15.017,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,4224908,996527.0,(MONTHLY) Bread & Butter - ($25 + Tax),2024-12-18T18:00:00,2024-12-18T20:00:00,"Court #1, Court #2",Credit Card,Fee,45224544,2024-12-17T20:18:20.493,2025-01-14T09:45:50.41,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),27.0,27.0,0.0,4135608,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T18:00:00,2024-12-18T20:00:00,"Court #3, Court #4, Court #5",Credit Card,Fee,45231663,2024-12-17T21:50:25.92,2025-01-14T09:44:32.427,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,5887442,1525383.0,Premium Membership w. Payment Plan,2024-12-18T18:00:00,2024-12-18T20:00:00,"Court #1, Court #2",Credit Card,Fee,45231931,2024-12-17T21:54:20.41,2025-01-14T10:11:15.017,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6033266,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T20:00:00,2024-12-18T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45233591,2024-12-17T22:21:16.59,2025-01-14T10:22:11.047,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6033295,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T20:00:00,2024-12-18T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45233874,2024-12-17T22:28:22.113,2025-01-14T10:22:16.763,
Event Registration, High Intermediate - Open Play High Intermediate 3.5-3.5+,Organized Play Fees (6004),17.0,17.0,0.0,5406581,,Bread & Butter Annual ($270 + Tax),2024-12-22T09:00:00,2024-12-22T11:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45235128,2024-12-17T22:46:01.83,2025-01-14T10:01:22.627,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5934515,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T20:00:00,2024-12-18T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45235675,2024-12-17T22:56:22.223,2025-01-14T10:14:52.7,
Event Registration,All Levels w/ Challenge Court - All You Can Play $20 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5848999,,DROP IN (FREE Membership - $10 When You Come),2024-12-19T21:00:00,2024-12-19T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",Credit Card,Fee,45236119,2024-12-17T23:06:45.317,2025-01-01T11:56:25.657,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,4918536,,Basic Membership w. Payment Plan,2024-12-18T00:11:03.737,2024-12-18T00:11:03.737,,Credit Card,Fee,45237953,2024-12-18T00:11:03.737,2025-01-14T09:57:04.473,0.0
Account Recurring Fee,Recurring Fee - Basic Membership Monthly Payment Plan w. Family Discount,Membership Sales (6001),287.89,270.0,17.88,4635860,,Basic Membership w. Payment Plan,2024-12-23T00:00:00,2025-01-22T00:00:00,,Credit Card,Fee,45238332,2024-12-18T00:31:07.547,2025-01-16T12:27:47.157,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),5.0,5.0,0.0,4676393,,Basic Membership w. Payment Plan,2024-12-23T20:00:00,2024-12-23T22:00:00,"Court #4, Court #5, Court #6, Court #7",Credit Card,Fee,45238347,2024-12-18T00:32:14.097,2025-01-03T07:22:51.687,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3674466,1140029.0,The Founders,2024-12-21T07:00:00,2024-12-21T09:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6",Credit Card,Fee,45243788,2024-12-18T07:24:00.977,2025-01-14T09:41:35.773,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3674466,1140029.0,The Founders,2024-12-22T07:00:00,2024-12-22T09:00:00,"Court #4, Court #5",Credit Card,Fee,45244313,2024-12-18T07:35:54.603,2025-01-14T09:41:35.773,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633785,1983047.0,Basic - Founders w/ Payment,2024-12-18T09:00:00,2024-12-18T11:00:00,Court #2,Account Credit,Fee,45248642,2024-12-18T08:50:12.607,2025-01-14T09:40:13.53,
Event Registration,Advanced - Open Play Advanced 4.0,Organized Play Fees (6004),17.0,17.0,0.0,3644441,1846875.0,The Founders,2024-12-18T18:00:00,2024-12-18T20:00:00,"Court #7, Court #8",Credit Card,Fee,45248818,2024-12-18T08:52:44.763,2025-01-14T09:40:50.603,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4238389,,DROP IN (FREE Membership - $10 When You Come),2024-12-18T09:00:00,2024-12-18T11:00:00,Court #2,Credit Card,Fee,45249145,2024-12-18T08:57:11.283,2025-01-14T09:46:27.613,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),17.0,17.0,0.0,5053901,1240693.0,Dill-uxe Gherkins,2024-12-18T18:00:00,2024-12-18T20:00:00,"Court #1, Court #2",Credit Card,Fee,45251106,2024-12-18T09:19:45.873,2025-01-14T09:59:03.46,
Event Registration,Low Advanced - Open Play Low Advanced 3.75+,Organized Play Fees (6004),5.0,5.0,0.0,5149833,1240693.0,Basic Membership w. Payment Plan,2024-12-18T18:00:00,2024-12-18T20:00:00,"Court #1, Court #2",Credit Card,Fee,45251148,2024-12-18T09:20:12.617,2025-01-14T09:59:03.46,
Reservation,Reserve Court: Doubles,Court Fees (6002),60.0,60.0,0.0,3673738,1173649.0,The Founders,2024-12-21T11:00:00,2024-12-21T13:00:00,Court #1,Credit Card,Fee,45255217,2024-12-18T10:13:17.63,2025-01-14T09:41:57.453,
Reservation,Reserve Court: Doubles,Court Fees (6002),2.95,2.95,0.0,3714758,,Premium Membership,2024-12-21T11:00:00,2024-12-21T13:00:00,Court #1,Credit Card,Fee,45255218,2024-12-18T10:13:17.63,2025-01-14T09:42:02.813,
Reservation,Reserve Court: Doubles,Court Fees (6002),57.05,57.05,0.0,3714758,,Premium Membership,2024-12-21T11:00:00,2024-12-21T13:00:00,Court #1,Account Credit,Fee,45255218,2024-12-18T10:13:17.63,2025-01-14T09:42:02.923,
Reservation,Reserve Court: Doubles,Court Fees (6002),60.0,60.0,0.0,3652960,,The Founders,2024-12-21T11:00:00,2024-12-21T13:00:00,Court #1,Credit Card,Fee,45255219,2024-12-18T10:13:17.647,2025-01-14T09:40:59.877,
Misc Fee,"Misc. Fee: This charge is from a doubles court reservation on November 9th 8am-10am for Manish Patel, who was not paid for.",Court Fees (6002),30.0,30.0,0.0,5491963,,(MONTHLY) Bread & Butter - ($25 + Tax),2024-12-18T10:26:24.393,2024-12-18T10:26:24.393,,Credit Card,Fee,45256237,2024-12-18T10:26:24.393,2025-01-14T10:02:40.857,
